code,name,lastPrice,marketCode,marketName,mrkt_tp
000020,동화약품,00006360,0,거래소,0
000040,KR모터스,00000402,0,거래소,0
000050,경방,00010350,0,거래소,0
000070,삼양홀딩스,00073500,0,거래소,0
000080,하이트진로,00017960,0,거래소,0
000087,하이트진로2우B,00014380,0,거래소,0
0000D0,TIGER 엔비디아미국채커버드콜밸런스(합성),00009890,8,ETF,0
0000H0,KODEX 인도Nifty미드캡100,00010710,8,ETF,0
0000J0,PLUS 한화그룹주,00038540,8,ETF,0
0000Y0,HK 26-12 회사채(AA-이상)액티브,00100530,8,ETF,0
0000Z0,RISE 바이오TOP10액티브,00017510,8,ETF,0
000100,유한양행,00110900,0,거래소,0
000105,유한양행우,00094900,0,거래소,0
000120,CJ대한통운,00134500,0,거래소,0
000140,하이트진로홀딩스,00009890,0,거래소,0
000145,하이트진로홀딩스우,00011860,0,거래소,0
000150,두산,01215000,0,거래소,0
000155,두산우,00582000,0,거래소,0
000157,두산2우B,00509000,0,거래소,0
000180,성창기업지주,00001712,0,거래소,0
0001P0,마이티 바이오시밀러&CDMO액티브,00014685,8,ETF,0
0001S0,TIGER 26-04 회사채(A+이상)액티브,00051120,8,ETF,0
000210,DL,00051200,0,거래소,0
000215,DL우,00025850,0,거래소,0
000220,유유제약,00004605,0,거래소,0
000225,유유제약1우,00004840,0,거래소,0
000227,유유제약2우B,00010400,0,거래소,0
000230,일동홀딩스,00011520,0,거래소,0
000240,한국앤컴퍼니,00032900,0,거래소,0
000270,기아,00206000,0,거래소,0
0002C0,에셋플러스 인도일등기업포커스20액티브,00009350,8,ETF,0
000300,DH오토넥스,00004200,0,거래소,0
000320,노루홀딩스,00028200,0,거래소,0
000325,노루홀딩스우,00032900,0,거래소,0
000370,한화손해보험,00007970,0,거래소,0
000390,삼화페인트,00008910,0,거래소,0
000400,롯데손해보험,00002440,0,거래소,0
000430,대원강업,00004315,0,거래소,0
000480,CR홀딩스,00005010,0,거래소,0
000490,대동,00011480,0,거래소,0
0004G0,1Q 미국배당TOP30,00009505,8,ETF,0
000500,가온전선,00117200,0,거래소,0
000520,삼일제약,00011650,0,거래소,0
000540,흥국화재,00005580,0,거래소,0
000545,흥국화재우,00008300,0,거래소,0
000590,CS홀딩스,00089400,0,거래소,0
0005A0,KODEX 미국S&P500데일리커버드콜OTM,00009480,8,ETF,0
0005C0,RISE 미국S&P500엔화노출(합성 H),00010875,8,ETF,0
0005D0,SOL 전고체배터리&실리콘음극재,00019805,8,ETF,0
0005G0,ITF K-AI반도체코어테크,00033055,8,ETF,0
000640,동아쏘시오홀딩스,00119600,0,거래소,0
000650,천일고속,00270000,0,거래소,0
000660,SK하이닉스,01099000,0,거래소,0
000670,영풍,00066100,0,거래소,0
000680,LS네트웍스,00003680,0,거래소,0
000700,유수홀딩스,00006310,0,거래소,0
000720,현대건설,00162000,0,거래소,0
000725,현대건설우,00076700,0,거래소,0
000760,이화산업,00016850,0,거래소,0
0007F0,KODEX 27-12 회사채(AA-이상)액티브,00010125,8,ETF,0
0007G0,PLUS 글로벌원자력밸류체인,00016835,8,ETF,0
0007N0,아이엠에셋 200,00096545,8,ETF,0
000810,삼성화재,00548000,0,거래소,0
000815,삼성화재우,00416000,0,거래소,0
000850,화천기공,00040150,0,거래소,0
000860,강남제비스코,00017790,0,거래소,0
000880,한화,00139200,0,거래소,0
00088K,한화3우B,00053200,0,거래소,0
000890,보해양조,00000494,0,거래소,0
0008E0,ACE 미국중심중소형제조업,00013330,8,ETF,0
0008S0,TIGER 미국배당다우존스타겟데일리커버드콜,00009950,8,ETF,0
0008T0,SOL 화장품TOP3플러스,00014510,8,ETF,0
000910,유니온,00004365,0,거래소,0
000950,전방,00040450,0,거래소,0
000970,한국주철관,00007040,0,거래소,0
000990,DB하이텍,00094000,0,거래소,0
001020,페이퍼코리아,00000678,0,거래소,0
001040,CJ,00220500,0,거래소,0
001045,CJ우,00100200,0,거래소,0
00104K,CJ4우(전환),00182700,0,거래소,0
001060,JW중외제약,00036200,0,거래소,0
001065,JW중외제약우,00028050,0,거래소,0
001067,JW중외제약2우B,00058500,0,거래소,0
001070,대한방직,00007460,0,거래소,0
001080,만호제강,00054400,0,거래소,0
0010E0,ACE FTSE WGBI Korea,00094445,8,ETF,0
001120,LX인터내셔널,00044700,0,거래소,0
001130,대한제분,00157700,0,거래소,0
001200,유진투자증권,00005510,0,거래소,0
001210,금호전기,00000938,0,거래소,0
001230,동국홀딩스,00009470,0,거래소,0
001250,GS글로벌,00002600,0,거래소,0
001260,남광토건,00008800,0,거래소,0
001270,부국증권,00096500,0,거래소,0
001275,부국증권우,00035300,0,거래소,0
001290,상상인증권,00001558,0,거래소,0
001340,PKC,00006870,0,거래소,0
001360,삼성제약,00002050,0,거래소,0
001380,SG글로벌,00001623,0,거래소,0
001390,KG케미칼,00005690,0,거래소,0
0013P0,RISE 미국은행TOP10,00011480,8,ETF,0
0013R0,RISE 테슬라미국채타겟커버드콜혼합(합성),00009385,8,ETF,0
001420,태원물산,00002930,0,거래소,0
001430,세아베스틸지주,00068800,0,거래소,0
001440,대한전선,00035350,0,거래소,0
001450,현대해상,00035200,0,거래소,0
001460,BYC,00055400,0,거래소,0
001465,BYC우,00029650,0,거래소,0
001470,삼부토건,00000347,0,거래소,0
001500,현대차증권,00013370,0,거래소,0
001510,SK증권,00002150,0,거래소,0
001515,SK증권우,00004100,0,거래소,0
001520,동양,00000985,0,거래소,0
001525,동양우,00004585,0,거래소,0
001527,동양2우B,00008850,0,거래소,0
001530,DI동일,00024600,0,거래소,0
001550,조비,00013890,0,거래소,0
001560,제일연마,00010460,0,거래소,0
001570,금양,00009900,0,거래소,0
0015B0,KoAct 미국나스닥성장기업액티브,00016220,8,ETF,0
0015E0,KIWOOM 엔비디아미국30년국채혼합액티브(H),00010880,8,ETF,0
0015F0,KIWOOM 팔란티어미국30년국채혼합액티브(H),00010360,8,ETF,0
0015K0,TIGER 미국소비트렌드액티브,00007435,8,ETF,0
001620,케이비아이동국실업,00000780,0,거래소,0
001630,종근당홀딩스,00052900,0,거래소,0
001680,대상,00022800,0,거래소,0
001685,대상우,00017620,0,거래소,0
0016X0,SOL 중단기회사채(A-이상)액티브,00050910,8,ETF,0
001720,신영증권,00233000,0,거래소,0
001740,SK네트웍스,00005900,0,거래소,0
001750,한양증권,00027000,0,거래소,0
001755,한양증권우,00024350,0,거래소,0
001770,SHD,00017640,0,거래소,0
001780,알루코,00002310,0,거래소,0
001790,대한제당,00002830,0,거래소,0
001795,대한제당우,00002440,0,거래소,0
0017Y0,1Q 종합채권(AA-이상)액티브,00097685,8,ETF,0
001800,오리온홀딩스,00024100,0,거래소,0
001820,삼화콘덴서,00057300,0,거래소,0
0018C0,PLUS 고배당주위클리고정커버드콜,00014600,8,ETF,0
0018Z0,RISE 미국양자컴퓨팅,00015295,8,ETF,0
001940,KISCO홀딩스,00025800,0,거래소,0
0019K0,TIME 미국나스닥100채권혼합50액티브,00011935,8,ETF,0
002020,코오롱,00070700,0,거래소,0
002025,코오롱우,00031400,0,거래소,0
002030,아세아,00292500,0,거래소,0
002070,비비안,00000566,0,거래소,0
0020H0,KoAct 글로벌양자컴퓨팅액티브,00019325,8,ETF,0
002100,경농,00009590,0,거래소,0
002140,고려산업,00002605,0,거래소,0
002150,도화엔지니어링,00006670,0,거래소,0
002170,삼양통상,00059700,0,거래소,0
0021C0,ACE 장기자산배분액티브,00013605,8,ETF,0
0021D0,ACE TDF2030액티브,00011570,8,ETF,0
0021E0,ACE TDF2050액티브,00012750,8,ETF,0
002200,한국수출포장,00003180,0,거래소,0
002210,동성제약,00000973,0,거래소,0
002220,한일철강,00004055,0,거래소,0
002240,고려제강,00022850,0,거래소,0
0022T0,SOL 국제금커버드콜액티브,00016270,8,ETF,0
002310,아세아제지,00010430,0,거래소,0
002320,한진,00021650,0,거래소,0
002350,넥센타이어,00009390,0,거래소,0
002355,넥센타이어1우B,00004680,0,거래소,0
002360,SH에너지화학,00000387,0,거래소,0
002380,KCC,00680000,0,거래소,0
002390,한독,00011470,0,거래소,0
0023A0,SOL 미국양자컴퓨팅TOP10,00023595,8,ETF,0
0023B0,PLUS 미국양자컴퓨팅TOP10,00014610,8,ETF,0
002410,범양건영,00001935,0,거래소,0
002420,세기상사,00005020,0,거래소,0
002450,삼익악기,00001236,0,거래소,0
002460,HS화성,00014790,0,거래소,0
0025N0,TIGER TDF2045,00011375,8,ETF,0
002600,조흥,00160600,0,거래소,0
002620,제일파마홀딩스,00008660,0,거래소,0
002630,오리엔트바이오,00000624,0,거래소,0
002690,동일제강,00001648,0,거래소,0
0026E0,KODEX 미국S&P500버퍼3월액티브,00010870,8,ETF,0
0026S0,1Q 미국S&P500,00012020,8,ETF,0
002700,신일전자,00001385,0,거래소,0
002710,TCC스틸,00015610,0,거래소,0
002720,국제약품,00004680,0,거래소,0
002760,보락,00001235,0,거래소,0
002780,진흥기업,00000801,0,거래소,0
002785,진흥기업우B,00003520,0,거래소,0
002787,진흥기업2우B,00008250,0,거래소,0
002790,아모레퍼시픽홀딩스,00032400,0,거래소,0
002795,아모레퍼시픽홀딩스우,00013400,0,거래소,0
00279K,아모레퍼시픽홀딩스3우C,00026200,0,거래소,0
002810,삼영무역,00021500,0,거래소,0
002820,SUN&L,00002410,0,거래소,0
002840,미원상사,00145200,0,거래소,0
002870,신풍,00001176,0,거래소,0
002880,대유에이텍,00001017,0,거래소,0
0028X0,KODEX 미국금융테크액티브,00010975,8,ETF,0
002900,TYM,00007870,0,거래소,0
002920,유성기업,00002315,0,거래소,0
002960,한국쉘석유,00464000,0,거래소,0
002990,금호건설,00005200,0,거래소,0
002995,금호건설우,00015210,0,거래소,0
003000,부광약품,00005280,0,거래소,0
003010,혜인,00005610,0,거래소,0
003030,세아제강지주,00147000,0,거래소,0
003060,에이프로젠바이오로직스,00000346,0,거래소,0
003070,코오롱글로벌,00010200,0,거래소,0
003075,코오롱글로벌우,00016130,0,거래소,0
003080,SB성보,00002715,0,거래소,0
003090,대웅,00027450,0,거래소,0
0030R0,대신밸류리츠,00004545,6,리츠,0
003120,일성아이에스,00025300,0,거래소,0
003160,디아이,00036600,0,거래소,0
003200,일신방직,00014520,0,거래소,0
003220,대원제약,00011540,0,거래소,0
003230,삼양식품,01220000,0,거래소,0
003240,태광산업,01570000,0,거래소,0
003280,흥아해운,00001822,0,거래소,0
003300,한일홀딩스,00017440,0,거래소,0
003350,한국화장품제조,00053900,0,거래소,0
003460,유화증권,00004060,0,거래소,0
003465,유화증권우,00003730,0,거래소,0
003470,유안타증권,00005390,0,거래소,0
003475,유안타증권우,00004935,0,거래소,0
003480,한진중공업홀딩스,00005190,0,거래소,0
003490,대한항공,00028100,0,거래소,0
003495,대한항공우,00024900,0,거래소,0
003520,영진약품,00002070,0,거래소,0
003530,한화투자증권,00008530,0,거래소,0
003535,한화투자증권우,00009780,0,거래소,0
003540,대신증권,00046450,0,거래소,0
003545,대신증권우,00028600,0,거래소,0
003547,대신증권2우B,00027400,0,거래소,0
003550,LG,00103400,0,거래소,0
003555,LG우,00079300,0,거래소,0
003570,SNT다이내믹스,00056200,0,거래소,0
003580,HLB글로벌,00001975,0,거래소,0
0035T0,PLUS 글로벌휴머노이드로봇액티브,00022665,8,ETF,0
003610,방림,00005900,0,거래소,0
003620,KG모빌리티,00004145,0,거래소,0
003650,미창석유,00135500,0,거래소,0
003670,포스코퓨처엠,00247000,0,거래소,0
003680,한성기업,00005180,0,거래소,0
003690,코리안리,00014380,0,거래소,0
0036D0,TIME 미국배당다우존스액티브,00010935,8,ETF,0
0036R0,RISE 미국휴머노이드로봇,00016875,8,ETF,0
0036Z0,RISE 미국천연가스밸류체인,00012300,8,ETF,0
003720,삼영,00007780,0,거래소,0
003780,진양산업,00006280,0,거래소,0
003830,대한화섬,00136500,0,거래소,0
003850,보령,00010070,0,거래소,0
0038A0,KODEX 미국휴머노이드로봇,00015960,8,ETF,0
003920,남양유업,00051100,0,거래소,0
003925,남양유업우,00036000,0,거래소,0
003960,사조대림,00037650,0,거래소,0
004000,롯데정밀화학,00050900,0,거래소,0
004020,현대제철,00038800,0,거래소,0
004060,SG세계물산,00000663,0,거래소,0
004080,신흥,00013920,0,거래소,0
004090,한국석유,00016770,0,거래소,0
0040S0,HANARO 글로벌피지컬AI액티브,00018735,8,ETF,0
0040X0,SOL 팔란티어미국채커버드콜혼합,00009895,8,ETF,0
0040Y0,SOL 팔란티어커버드콜OTM채권혼합,00008740,8,ETF,0
004100,태양금속,00003025,0,거래소,0
004105,태양금속우,00003970,0,거래소,0
004140,동방,00002640,0,거래소,0
004150,한솔홀딩스,00003500,0,거래소,0
004170,신세계,00360000,0,거래소,0
0041D0,KODEX 미국AI소프트웨어TOP10,00011440,8,ETF,0
0041E0,KODEX 미국S&P500액티브,00014275,8,ETF,0
004250,NPC,00004010,0,거래소,0
004255,NPC우,00002430,0,거래소,0
004270,남성,00000796,0,거래소,0
004310,현대약품,00012810,0,거래소,0
004360,세방,00016220,0,거래소,0
004365,세방우,00010040,0,거래소,0
004370,농심,00434000,0,거래소,0
004380,삼익THK,00009960,0,거래소,0
0043B0,TIGER 머니마켓액티브,00101775,8,ETF,0
0043Y0,TIME 차이나AI테크액티브,00015975,8,ETF,0
004410,서울식품,00000235,0,거래소,0
004415,서울식품우,00001277,0,거래소,0
004430,송원산업,00009510,0,거래소,0
004440,삼일씨엔에스,00005850,0,거래소,0
004450,삼화왕관,00030700,0,거래소,0
004490,세방전지,00071600,0,거래소,0
004540,깨끗한나라,00002070,0,거래소,0
004545,깨끗한나라우,00011150,0,거래소,0
004560,현대비앤지스틸,00020100,0,거래소,0
004690,삼천리,00154400,0,거래소,0
0046A0,TIGER 미국초단기(3개월이하)국채,00009865,8,ETF,0
0046Y0,ACE 미국배당퀄리티,00012175,8,ETF,0
004700,조광피혁,00074700,0,거래소,0
004710,한솔테크닉스,00006340,0,거래소,0
004720,팜젠사이언스,00003970,0,거래소,0
004770,써니전자,00001615,0,거래소,0
0047A0,TIGER 차이나테크TOP10,00011210,8,ETF,0
0047N0,PLUS 차이나AI테크TOP10,00010590,8,ETF,0
0047P0,RISE 테슬라고정테크100,00013420,8,ETF,0
0047R0,RISE 팔란티어고정테크100,00012725,8,ETF,0
004800,효성,00174700,0,거래소,0
004830,덕성,00005010,0,거래소,0
004835,덕성우,00006960,0,거래소,0
004840,DRB동일,00006080,0,거래소,0
004870,티웨이홀딩스,00000426,0,거래소,0
004890,동일산업,00039500,0,거래소,0
0048J0,KODEX 미국머니마켓액티브,00014245,8,ETF,0
0048K0,KODEX 차이나휴머노이드로봇,00011235,8,ETF,0
004910,조광페인트,00005280,0,거래소,0
004920,씨아이테크,00001120,0,거래소,0
004960,한신공영,00014520,0,거래소,0
004970,신라교역,00009990,0,거래소,0
004980,성신양회,00009740,0,거래소,0
004985,성신양회우,00011480,0,거래소,0
004990,롯데지주,00035550,0,거래소,0
00499K,롯데지주우,00032100,0,거래소,0
0049K0,ACE 미국배당퀄리티채권혼합50,00011020,8,ETF,0
0049M0,ACE 미국배당퀄리티+커버드콜액티브,00011355,8,ETF,0
005010,휴스틸,00004305,0,거래소,0
005030,부산주공,00000486,0,거래소,0
005070,코스모신소재,00059300,0,거래소,0
005090,SGC에너지,00045550,0,거래소,0
0050E0,PLUS 미국AI에이전트,00007510,8,ETF,0
005110,한창,00001254,0,거래소,0
005180,빙그레,00083200,0,거래소,0
0051A0,KoAct 브로드컴밸류체인액티브,00019005,8,ETF,0
0051G0,SOL 미국원자력SMR,00016970,8,ETF,0
005250,녹십자홀딩스,00015950,0,거래소,0
005257,녹십자홀딩스2우,00024300,0,거래소,0
0052D0,TIGER 코리아배당다우존스,00017710,8,ETF,0
0052S0,1Q 미국S&P500미국채혼합50액티브,00011300,8,ETF,0
0052T0,1Q 중단기회사채(A-이상)액티브,00050220,8,ETF,0
005300,롯데칠성,00141000,0,거래소,0
005305,롯데칠성우,00092000,0,거래소,0
005320,온타이드,00000620,0,거래소,0
005360,모나미,00001837,0,거래소,0
005380,현대차,00609000,0,거래소,0
005385,현대차우,00310500,0,거래소,0
005387,현대차2우B,00314500,0,거래소,0
005389,현대차3우B,00298000,0,거래소,0
0053L0,TIGER 차이나휴머노이드로봇,00013260,8,ETF,0
0053M0,더제이 중소형포커스액티브,00014565,8,ETF,0
005420,코스모화학,00017190,0,거래소,0
005430,한국공항,00068000,0,거래소,0
005440,현대지에프홀딩스,00016610,0,거래소,0
005490,POSCO홀딩스,00407500,0,거래소,0
005500,삼진제약,00019360,0,거래소,0
005610,SPC삼립,00053800,0,거래소,0
005680,삼영전자,00012900,0,거래소,0
005690,파미셀,00017230,0,거래소,0
005720,넥센,00006980,0,거래소,0
005725,넥센우,00004690,0,거래소,0
005740,크라운해태홀딩스,00007180,0,거래소,0
005745,크라운해태홀딩스우,00007830,0,거래소,0
005750,대림바스,00005380,0,거래소,0
0057H0,PLUS 미국S&P500미국채혼합50액티브,00011365,8,ETF,0
005800,신영와코루,00017230,0,거래소,0
005810,풍산홀딩스,00040750,0,거래소,0
005820,원림,00016760,0,거래소,0
005830,DB손해보험,00205500,0,거래소,0
005850,에스엘,00070800,0,거래소,0
005870,휴니드,00008350,0,거래소,0
005880,대한해운,00002215,0,거래소,0
005930,삼성전자,00218000,0,거래소,0
005935,삼성전자우,00148700,0,거래소,0
005940,NH투자증권,00036500,0,거래소,0
005945,NH투자증권우,00026350,0,거래소,0
005950,이수화학,00009570,0,거래소,0
005960,동부건설,00009290,0,거래소,0
005965,동부건설우,00020350,0,거래소,0
006040,동원산업,00042950,0,거래소,0
006060,화승인더,00003505,0,거래소,0
006090,사조오양,00008850,0,거래소,0
0060H0,TIGER 토탈월드스탁액티브,00012210,8,ETF,0
006110,삼아알미늄,00031400,0,거래소,0
006120,SK디스커버리,00060800,0,거래소,0
006125,SK디스커버리우,00040350,0,거래소,0
0061Z0,RISE 단기특수은행채액티브,00050275,8,ETF,0
006200,한국전자홀딩스,00000817,0,거래소,0
006220,제주은행,00016570,0,거래소,0
006260,LS,00290000,0,거래소,0
006280,녹십자,00166500,0,거래소,0
006340,대원전선,00006410,0,거래소,0
006345,대원전선우,00004550,0,거래소,0
006360,GS건설,00023400,0,거래소,0
006370,대구백화점,00004945,0,거래소,0
006380,카프로,00003660,0,거래소,0
006400,삼성SDI,00449000,0,거래소,0
006405,삼성SDI우,00257500,0,거래소,0
006490,인스코비,00000490,0,거래소,0
0064K0,KODEX 금액티브,00015550,8,ETF,0
006570,대림통상,00002085,0,거래소,0
0065G0,KODEX 차이나테크TOP10,00009815,8,ETF,0
006650,대한유화,00184400,0,거래소,0
006660,삼성공조,00013550,0,거래소,0
0066W0,SOL 국제금,00015685,8,ETF,0
006740,블루산업개발,00000627,0,거래소,0
0067V0,TIGER 차이나글로벌리더스TOP3+,00010935,8,ETF,0
0067Y0,TIGER 차이나AI소프트웨어,00012675,8,ETF,0
006800,미래에셋증권,00073600,0,거래소,0
006805,미래에셋증권우,00025200,0,거래소,0
00680K,미래에셋증권2우B,00021900,0,거래소,0
006840,AK홀딩스,00008590,0,거래소,0
006880,신송홀딩스,00006890,0,거래소,0
006890,태경케미컬,00008000,0,거래소,0
0068M0,KODEX 미국S&P500버퍼6월액티브,00011495,8,ETF,0
006980,우성,00022000,0,거래소,0
0069M0,1Q 미국나스닥100,00011960,8,ETF,0
007070,GS리테일,00022450,0,거래소,0
007110,일신석재,00001777,0,거래소,0
007120,미래아이앤지,00001269,0,거래소,0
007160,사조산업,00064600,0,거래소,0
007210,벽산,00001950,0,거래소,0
007280,한국특강,00001375,0,거래소,0
0072R0,TIGER KRX금현물,00015900,8,ETF,0
007310,오뚜기,00399000,0,거래소,0
007340,DN오토모티브,00028150,0,거래소,0
0073X0,FOCUS 알리바바미국채커버드콜혼합,00010850,8,ETF,0
007460,에이프로젠,00000431,0,거래소,0
0074K0,KoAct K수출핵심기업TOP30액티브,00017130,8,ETF,0
007540,샘표,00059500,0,거래소,0
007570,일양약품,00013050,0,거래소,0
007575,일양약품우,00012980,0,거래소,0
007590,동방아그로,00005970,0,거래소,0
007610,선도전기,00003000,0,거래소,0
007660,이수페타시스,00118500,0,거래소,0
007690,국도화학,00040150,0,거래소,0
007700,F&F홀딩스,00021950,0,거래소,0
007810,코리아써키트,00059300,0,거래소,0
007815,코리아써우,00018170,0,거래소,0
00781K,코리아써키트2우B,00013280,0,거래소,0
007860,서연,00011400,0,거래소,0
0078V0,PLUS 미국로보택시,00010805,8,ETF,0
007980,TP,00001992,0,거래소,0
0079X0,ACE BYD밸류체인액티브,00012435,8,ETF,0
008040,사조동아원,00001070,0,거래소,0
008060,대덕,00012900,0,거래소,0
00806K,대덕1우,00009700,0,거래소,0
0080G0,KODEX 방산TOP10,00013255,8,ETF,0
0080X0,SOL 미국S&P500미국채혼합50,00011010,8,ETF,0
0080Y0,SOL 조선TOP3플러스레버리지,00020920,8,ETF,0
008110,대동전자,00015040,0,거래소,0
008250,이건산업,00004260,0,거래소,0
008260,NI스틸,00003700,0,거래소,0
0082F0,HANARO 유럽방산,00011645,8,ETF,0
0082V0,KODEX TDF2060액티브,00011050,8,ETF,0
008350,남선알미늄,00001187,0,거래소,0
008355,남선알미우,00013720,0,거래소,0
0083S0,1Q 미국메디컬AI,00010180,8,ETF,0
008420,문배철강,00002120,0,거래소,0
008490,서흥,00022900,0,거래소,0
0084D0,KIWOOM 미국테크100월간목표헤지액티브,00010240,8,ETF,0
0084E0,KIWOOM 미국대형주500월간목표헤지액티브,00009875,8,ETF,0
008500,일정실업,00002850,0,거래소,0
0085N0,ACE 미국10년국채액티브(H),00010215,8,ETF,0
0085P0,ACE 미국10년국채액티브,00010570,8,ETF,0
008600,윌비스,00000274,0,거래소,0
0086B0,TIGER 리츠부동산인프라TOP10액티브,00010865,8,ETF,0
0086C0,TIGER 리츠부동산인프라10채권혼합액티브,00010425,8,ETF,0
008700,아남전자,00001295,0,거래소,0
008730,율촌화학,00027400,0,거래소,0
008770,호텔신라,00048400,0,거래소,0
008775,호텔신라우,00038300,0,거래소,0
0087F0,ACE 차이나AI빅테크TOP2+액티브,00011100,8,ETF,0
008870,금비,00048050,0,거래소,0
0088N0,WON K-글로벌수급상위,00013485,8,ETF,0
008930,한미사이언스,00047000,0,거래소,0
008970,KBI동양철관,00001726,0,거래소,0
0089B0,PLUS 미국나스닥100미국채혼합50,00010640,8,ETF,0
0089C0,KODEX 미국S&P500변동성확대시커버드콜,00010760,8,ETF,0
0089D0,KODEX 금융고배당TOP10,00014415,8,ETF,0
009070,KCTC,00007340,0,거래소,0
0090B0,PLUS K방산소부장,00011310,8,ETF,0
009140,경인전자,00021600,0,거래소,0
009150,삼성전기,00466500,0,거래소,0
009155,삼성전기우,00191200,0,거래소,0
009160,SIMPAC,00005420,0,거래소,0
009180,한솔로지스틱스,00002950,0,거래소,0
009190,대양금속,00001218,0,거래소,0
0091C0,KODEX 미국10년국채액티브(H),00010090,8,ETF,0
0091M0,HANARO 27-06 회사채(AA-이상)액티브,00010045,8,ETF,0
0091P0,TIGER 코리아원자력,00019790,8,ETF,0
009200,무림페이퍼,00002100,0,거래소,0
009240,한샘,00051400,0,거래소,0
009270,신원,00001484,0,거래소,0
009290,광동제약,00009540,0,거래소,0
0092B0,SOL 한국원자력SMR,00018705,8,ETF,0
0092C0,SOL 27-12 회사채(AA-이상)액티브,00049840,8,ETF,0
009310,참엔지니어링,00001312,0,거래소,0
009320,아진전자부품,00001116,0,거래소,0
0093A0,RISE AI반도체TOP10,00030890,8,ETF,0
0093B0,RISE 엔비디아고정테크100,00011070,8,ETF,0
0093D0,KoAct 팔란티어밸류체인액티브,00013915,8,ETF,0
009410,태영건설,00001920,0,거래소,0
009415,태영건설우,00007040,0,거래소,0
009420,한올바이오파마,00061100,0,거래소,0
009440,KC그린홀딩스,00000756,0,거래소,0
009450,경동나비엔,00067000,0,거래소,0
009460,한창제지,00000530,0,거래소,0
009470,삼화전기,00046600,0,거래소,0
0094K0,TIGER 28-04 회사채(A+이상)액티브,00099535,8,ETF,0
0094L0,RISE 차이나테크TOP10위클리타겟커버드콜,00008840,8,ETF,0
0094M0,RISE 코리아밸류업위클리고정커버드콜,00018140,8,ETF,0
0094X0,1Q 샤오미밸류체인액티브,00009625,8,ETF,0
009540,HD한국조선해양,00452000,0,거래소,0
009580,무림P&P,00002515,0,거래소,0
009680,모토닉,00011210,0,거래소,0
009770,삼정펄프,00035800,0,거래소,0
0097L0,KIWOOM 한국고배당&미국AI테크,00013670,8,ETF,0
009810,플레이그램,00001091,0,거래소,0
009830,한화솔루션,00051100,0,거래소,0
009835,한화솔루션우,00029100,0,거래소,0
0098F0,KODEX 원자력SMR,00019300,8,ETF,0
0098N0,PLUS 자사주매입고배당주,00014310,8,ETF,0
0098Z0,FOCUS 200,00081475,8,ETF,0
009900,명신산업,00011500,0,거래소,0
009970,영원무역홀딩스,00245000,0,거래소,0
0099L0,ACE 우량회사채(AA-이상)액티브,00099345,8,ETF,0
010040,한국내화,00002100,0,거래소,0
010060,OCI홀딩스,00145300,0,거래소,0
0100K0,KODEX 방산TOP10레버리지,00013955,8,ETF,0
010100,한국무브넥스,00005780,0,거래소,0
010120,LS ELECTRIC,00803000,0,거래소,0
010130,고려아연,02055000,0,거래소,0
010140,삼성중공업,00028700,0,거래소,0
0101N0,RISE AI전력인프라,00017895,8,ETF,0
0102A0,TIGER 미국AI소프트웨어TOP4Plus,00007750,8,ETF,0
0102X0,ACE 유럽방산TOP10,00010755,8,ETF,0
0103T0,1Q K소버린AI,00011265,8,ETF,0
010400,우진아이엔에스,00003970,0,거래소,0
0104G0,PLUS K방산레버리지,00013835,8,ETF,0
0104H0,KoAct 미국나스닥채권혼합50액티브,00011105,8,ETF,0
0104N0,TIGER 200타겟위클리커버드콜,00019000,8,ETF,0
0104P0,TIGER 코리아배당다우존스위클리커버드콜,00013130,8,ETF,0
010580,에스엠벡셀,00002105,0,거래소,0
0105D0,SOL 한국AI소프트웨어,00012115,8,ETF,0
0105E0,SOL 코리아고배당,00014850,8,ETF,0
010640,진양폴리,00002800,0,거래소,0
010660,화천기계,00006190,0,거래소,0
010690,화신,00013950,0,거래소,0
0106J0,대신 KOSPI200인덱스 X클래스,00017260,0,거래소,0
010770,평화홀딩스,00004050,0,거래소,0
010780,아이에스동서,00030950,0,거래소,0
0107F0,KIWOOM 미국고배당&AI테크,00010570,8,ETF,0
010820,퍼스텍,00006980,0,거래소,0
010950,S-Oil,00113700,0,거래소,0
010955,S-Oil우,00056500,0,거래소,0
010960,삼호개발,00004155,0,거래소,0
011000,진원생명과학,00001201,0,거래소,0
011070,LG이노텍,00345000,0,거래소,0
011090,에넥스,00000499,0,거래소,0
011150,CJ씨푸드,00002850,0,거래소,0
011155,CJ씨푸드1우,00015300,0,거래소,0
011170,롯데케미칼,00090000,0,거래소,0
0111J0,HANARO 증권고배당TOP3플러스,00019590,8,ETF,0
0111P0,1Q 미국나스닥100미국채혼합50액티브,00010240,8,ETF,0
011200,HMM,00022300,0,거래소,0
011210,현대위아,00092200,0,거래소,0
011230,삼화전자,00002780,0,거래소,0
011280,태림포장,00002115,0,거래소,0
0112X0,마이티 200TR,00035340,8,ETF,0
011300,성안머티리얼스,00000378,0,거래소,0
011330,유니켐,00001151,0,거래소,0
011390,부산산업,00082000,0,거래소,0
0113D0,TIME 글로벌탑픽액티브,00011505,8,ETF,0
0113G0,KoAct 미국바이오헬스케어액티브,00010100,8,ETF,0
0113P0,HK 머니마켓액티브,00100900,8,ETF,0
011420,갤럭시아에스엠,00001887,0,거래소,0
0114X0,RISE 글로벌게임테크TOP3Plus,00007795,8,ETF,0
011500,한농화성,00026350,0,거래소,0
