SL_pct,0.04,0.05,0.06,0.07,0.08
0.008,0.01842051282051282,0.02150769230769231,0.02231794871794872,0.022000000000000006,0.019528205128205127
0.01,0.018923076923076924,0.02184615384615385,0.022666666666666665,0.022000000000000006,0.01953846153846154
0.012,0.019015384615384618,0.02167179487179487,0.022399999999999996,0.021641025641025644,0.01961025641025641
0.015,0.01897435897435898,0.02207692307692308,0.022076923076923074,0.021179487179487182,0.019102564102564105
0.02,0.017846153846153845,0.020717948717948718,0.020102564102564103,0.01876923076923077,0.016923076923076923
